is_canceled,deposit_type,agent,lead_time,country,is_domestic,total_of_special_requests,market_segment,adr,lead_time_group,adr_per_person,required_car_parking_spaces,cancel_history_ratio,booking_changes,total_nights,customer_type,arrival_date_week_number,previous_cancellations,arrival_date_day_of_month
1,No Deposit,240,44,PRT,1,0,Online TA,153.0,31-90,38.25,0,0.0,0,3,Transient,28,0,9
0,No Deposit,240,78,PRT,1,2,Online TA,82.0,31-90,27.3333,0,0.0,0,3,Transient,28,0,9
1,No Deposit,240,17,PRT,1,0,Online TA,105.08,8-30,52.54,0,0.0,0,4,Transient,28,0,9
1,No Deposit,240,103,PRT,1,0,Online TA,65.42,91-180,32.71,0,0.0,0,4,Transient,28,0,9
0,No Deposit,250,16,RUS,0,1,Direct,98.0,8-30,98.0,0,0.0,0,4,Transient,28,0,9
0,No Deposit,241,14,SWE,0,1,Online TA,75.46,8-30,37.73,1,0.0,0,5,Transient,28,0,9
0,No Deposit,177,77,POL,0,0,Offline TA/TO,65.5,31-90,32.75,0,0.0,0,5,Transient,28,0,9
0,No Deposit,6,90,FRA,0,0,Offline TA/TO,90.95,31-90,45.475,0,0.0,0,7,Transient,28,0,9
0,No Deposit,40,90,GBR,0,0,Offline TA/TO,93.6,31-90,46.8,0,0.0,0,7,Contract,28,0,9
0,No Deposit,143,90,GBR,0,0,Offline TA/TO,119.25,31-90,59.625,0,0.0,0,7,Contract,28,0,9
0,No Deposit,40,366,GBR,0,0,Offline TA/TO,134.73,365+,67.365,0,0.0,0,7,Contract,28,0,9
0,No Deposit,240,249,PRT,1,1,Online TA,112.0,181-365,56.0,0,0.0,0,7,Transient,28,0,9
1,No Deposit,240,69,PRT,1,2,Online TA,118.13,31-90,59.065,0,0.0,0,8,Transient,28,0,9
0,No Deposit,250,10,USA,0,0,Direct,131.0,8-30,65.5,0,0.0,0,1,Transient,28,0,10
0,No Deposit,240,22,PRT,1,0,Online TA,88.2,8-30,44.1,0,0.0,0,2,Transient,28,0,10
0,No Deposit,240,91,PRT,1,1,Online TA,73.8,91-180,36.9,0,0.0,0,2,Transient,28,0,10
0,No Deposit,240,23,PRT,1,0,Online TA,98.0,8-30,49.0,0,0.0,0,2,Transient,28,0,10
0,No Deposit,240,11,PRT,1,1,Online TA,110.5,8-30,55.25,0,0.0,0,2,Transient,28,0,10
0,No Deposit,240,3,PRT,1,1,Online TA,131.0,0-7,65.5,0,0.0,0,2,Transient,28,0,10
0,No Deposit,240,13,PRT,1,1,Online TA,185.0,8-30,61.6667,1,0.0,2,2,Transient,28,0,10
0,No Deposit,240,108,PRT,1,2,Online TA,87.3,91-180,43.65,0,0.0,1,2,Transient,28,0,10
0,No Deposit,240,91,PRT,1,1,Online TA,73.8,91-180,36.9,0,0.0,0,2,Transient,28,0,10
0,No Deposit,105,37,GBR,0,1,Online TA,120.0,31-90,60.0,0,0.0,0,3,Transient,28,0,10
0,No Deposit,250,21,AUS,0,1,Direct,98.0,8-30,49.0,0,0.0,0,3,Transient,28,0,10
0,No Deposit,240,106,GBR,0,2,Online TA,96.3,91-180,48.15,0,0.0,0,3,Transient,28,0,10
0,No Deposit,NoAgent,30,PRT,1,1,Direct,197.0,8-30,98.5,0,0.0,0,4,Transient-Party,28,0,10
0,No Deposit,NoAgent,30,PRT,1,1,Direct,197.0,8-30,98.5,0,0.0,0,4,Transient-Party,28,0,10
1,No Deposit,240,51,PRT,1,0,Online TA,123.0,31-90,61.5,0,0.0,0,5,Transient,28,0,10
0,No Deposit,240,79,POL,0,2,Online TA,82.0,31-90,41.0,0,0.0,0,5,Transient,28,0,10
0,No Deposit,250,21,PRT,1,3,Direct,165.0,8-30,41.25,1,0.0,1,5,Transient,28,0,10
0,No Deposit,240,35,EST,0,0,Online TA,149.4,31-90,37.35,0,0.0,0,5,Transient,28,0,10
0,No Deposit,240,78,PRT,1,2,Online TA,106.84,31-90,53.42,1,0.0,1,7,Transient,28,0,10
0,No Deposit,250,31,PRT,1,1,Direct,161.0,31-90,80.5,1,0.0,1,7,Transient,28,0,10
0,No Deposit,240,78,PRT,1,2,Online TA,134.43,31-90,67.215,0,0.0,1,7,Transient,28,0,10
0,No Deposit,240,78,PRT,1,2,Online TA,144.43,31-90,72.215,1,0.0,1,7,Transient,28,0,10
0,No Deposit,244,44,RUS,0,0,Offline TA/TO,152.0,31-90,152.0,0,0.0,2,7,Transient,28,0,10
0,No Deposit,241,34,GBR,0,3,Online TA,125.54,31-90,41.8467,0,0.0,0,7,Transient,28,0,10
0,No Deposit,5,87,PRT,1,2,Offline TA/TO,133.83,31-90,33.4575,0,0.0,0,7,Transient,28,0,10
0,No Deposit,250,11,PRT,1,0,Direct,159.75,8-30,39.9375,1,0.0,0,8,Transient,28,0,10
0,No Deposit,240,115,IRL,0,2,Online TA,120.6,91-180,60.3,0,0.0,0,9,Transient,28,0,10
0,No Deposit,240,86,PRT,1,0,Online TA,112.2,31-90,56.1,0,0.0,0,10,Transient,28,0,10
0,No Deposit,241,41,GBR,0,0,Online TA,110.6,31-90,36.8667,0,0.0,0,11,Transient,28,0,10
0,No Deposit,241,32,DNK,0,0,Online TA,105.9,31-90,52.95,0,0.0,0,13,Transient,28,0,10
0,No Deposit,241,34,GBR,0,3,Online TA,95.27,31-90,31.7567,0,0.0,0,7,Transient,28,0,10
0,No Deposit,241,34,GBR,0,1,Online TA,108.83,31-90,54.415,0,0.0,0,7,Transient,28,0,10
1,No Deposit,149,100,PRT,1,0,Offline TA/TO,153.96,91-180,51.32,0,0.0,0,5,Transient,28,0,11
0,No Deposit,240,44,ESP,0,0,Online TA,120.6,31-90,60.3,0,0.0,0,5,Transient,28,0,11
0,No Deposit,240,304,PRT,1,1,Direct,90.67,181-365,30.2233,0,0.0,1,6,Transient,28,0,11
1,No Deposit,240,36,PRT,1,0,Online TA,126.67,31-90,63.335,0,0.0,0,6,Transient,28,0,11
0,No Deposit,15,117,PRT,1,1,Offline TA/TO,144.4,91-180,48.1333,0,0.0,0,6,Transient,28,0,11
0,No Deposit,240,70,ESP,0,2,Online TA,99.5,31-90,49.75,1,0.0,0,6,Transient,28,0,11
0,No Deposit,250,110,PRT,1,1,Direct,139.4,91-180,69.7,0,0.0,0,7,Transient,28,0,11
1,No Deposit,240,109,PRT,1,1,Online TA,73.8,91-180,36.9,0,0.0,0,7,Transient,28,0,11
0,No Deposit,241,33,GBR,0,1,Online TA,89.97,31-90,44.985,0,0.0,0,4,Transient,28,0,11
0,No Deposit,240,33,PRT,1,0,Online TA,123.0,31-90,61.5,0,0.0,0,4,Transient,28,0,11
0,No Deposit,240,33,CZE,0,0,Online TA,123.0,31-90,61.5,0,0.0,1,4,Transient,28,0,11
0,No Deposit,NoAgent,0,GBR,0,0,Direct,123.0,0-7,123.0,0,0.0,0,1,Transient,28,0,11
0,No Deposit,240,0,DEU,0,1,Online TA,144.9,0-7,72.45,0,0.0,1,1,Transient,28,0,11
0,No Deposit,NoAgent,0,ESP,0,0,Direct,153.0,0-7,76.5,0,0.0,0,1,Transient,28,0,11
0,No Deposit,240,0,ESP,0,1,Online TA,131.0,0-7,65.5,0,0.0,0,1,Transient,28,0,11
0,No Deposit,NoAgent,84,PRT,1,0,Corporate,100.0,31-90,50.0,1,0.0,0,2,Transient,28,0,11
0,No Deposit,175,71,ESP,0,0,Offline TA/TO,65.5,31-90,32.75,0,0.0,0,2,Transient,28,0,11
0,No Deposit,242,16,ROU,0,1,Online TA,123.0,8-30,61.5,0,0.0,0,2,Transient,28,0,11
0,No Deposit,240,54,PRT,1,0,Online TA,123.0,31-90,61.5,0,0.0,0,3,Transient,28,0,11
0,No Deposit,240,8,ESP,0,0,Online TA,131.0,8-30,65.5,0,0.0,0,3,Transient,28,0,11
0,No Deposit,5,36,PRT,1,0,Offline TA/TO,104.68,31-90,52.34,1,0.0,0,7,Transient,28,0,11
0,No Deposit,242,40,PRT,1,0,Online TA,166.0,31-90,83.0,0,0.0,0,7,Transient,28,0,11
1,No Deposit,240,59,PRT,1,2,Online TA,111.25,31-90,55.625,0,0.0,0,8,Transient,28,0,11
0,No Deposit,250,79,PRT,1,0,Direct,213.75,31-90,53.4375,0,0.0,1,8,Transient,28,0,11
0,No Deposit,240,32,PRT,1,0,Online TA,178.0,31-90,89.0,1,0.0,1,10,Transient,28,0,11
0,No Deposit,250,110,PRT,1,1,Direct,113.9,91-180,56.95,0,0.0,0,7,Transient,28,0,11
0,No Deposit,240,33,PRT,1,0,Online TA,129.29,31-90,64.645,1,0.0,0,7,Transient,28,0,11
0,No Deposit,240,53,CN,0,0,Online TA,153.0,31-90,38.25,1,0.0,0,1,Transient,29,0,12
0,No Deposit,240,2,PRT,1,2,Online TA,98.0,0-7,49.0,1,0.0,0,1,Transient,29,0,12
0,No Deposit,240,8,PRT,1,2,Online TA,169.0,8-30,56.3333,1,0.0,0,6,Transient,29,0,12
1,No Deposit,240,72,PRT,1,2,Online TA,93.0,31-90,46.5,0,0.0,0,6,Transient,29,0,12
0,No Deposit,240,12,GBR,0,0,Online TA,132.29,8-30,66.145,0,0.0,0,7,Transient,29,0,12
0,No Deposit,243,48,BRA,0,1,Offline TA/TO,123.0,31-90,61.5,0,0.0,0,7,Transient,29,0,12
0,No Deposit,5,90,PRT,1,1,Offline TA/TO,117.22,31-90,58.61,0,0.0,0,7,Transient-Party,29,0,12
0,No Deposit,156,34,ESP,0,1,Offline TA/TO,149.0,31-90,49.6667,0,0.0,1,7,Transient,29,0,12
1,No Deposit,250,58,PRT,1,1,Direct,164.57,31-90,41.1425,0,0.0,0,7,Transient,29,0,12
0,No Deposit,115,59,GBR,0,0,Offline TA/TO,107.0,31-90,53.5,0,0.0,0,7,Contract,29,0,12
0,No Deposit,5,90,PRT,1,2,Offline TA/TO,117.22,31-90,39.0733,1,0.0,0,7,Transient-Party,29,0,12
0,No Deposit,40,116,PRT,1,0,Offline TA/TO,119.25,91-180,59.625,0,0.0,0,7,Contract,29,0,12
0,No Deposit,243,31,GBR,0,0,Offline TA/TO,123.0,31-90,61.5,0,0.0,0,7,Transient,29,0,12
1,No Deposit,241,51,PRT,1,0,Online TA,105.71,31-90,52.855,0,0.0,0,7,Transient,29,0,12
0,No Deposit,243,48,GBR,0,1,Offline TA/TO,123.0,31-90,61.5,0,0.0,0,7,Transient,29,0,12
0,No Deposit,240,59,ESP,0,2,Online TA,144.43,31-90,72.215,1,0.0,0,7,Transient,29,0,12
1,No Deposit,240,97,PRT,1,1,Online TA,126.0,91-180,63.0,0,0.0,0,8,Transient,29,0,12
0,No Deposit,240,12,FRA,0,2,Online TA,148.3,8-30,74.15,1,0.0,0,9,Transient,29,0,12
0,No Deposit,240,64,PRT,1,1,Online TA,125.22,31-90,62.61,0,0.0,0,9,Transient,29,0,12
0,No Deposit,243,31,GBR,0,0,Offline TA/TO,123.0,31-90,61.5,0,0.0,0,11,Transient,29,0,12
0,No Deposit,243,59,GBR,0,1,Offline TA/TO,130.0,31-90,65.0,1,0.0,0,11,Contract,29,0,12
1,No Deposit,8,55,PRT,1,1,Offline TA/TO,133.16,31-90,11.0967,0,0.0,2,14,Contract,29,0,12
0,No Deposit,147,81,GBR,0,0,Offline TA/TO,78.84,31-90,39.42,0,0.0,0,7,Transient,29,0,12
0,No Deposit,240,1,PRT,1,0,Online TA,80.1,0-7,40.05,0,0.0,0,1,Transient,29,0,12
0,No Deposit,240,34,BEL,0,1,Online TA,193.0,31-90,48.25,0,0.0,0,2,Transient,29,0,12
0,No Deposit,240,13,ESP,0,0,Online TA,88.2,8-30,44.1,0,0.0,0,2,Transient,29,0,12
0,No Deposit,241,40,FRA,0,0,Online TA,90.71,31-90,45.355,0,0.0,0,2,Transient,29,0,12
0,No Deposit,240,1,ESP,0,1,Online TA,114.5,0-7,57.25,0,0.0,0,2,Transient,29,0,12
0,No Deposit,240,34,BEL,0,1,Online TA,120.2,31-90,60.1,0,0.0,0,2,Transient,29,0,12
0,No Deposit,8,88,ITA,0,0,Offline TA/TO,79.5,31-90,39.75,0,0.0,1,3,Contract,29,0,12
0,No Deposit,240,9,ESP,0,3,Online TA,117.9,8-30,58.95,0,0.0,0,3,Transient,29,0,12
1,No Deposit,240,24,PRT,1,0,Online TA,128.0,8-30,64.0,0,0.0,0,3,Transient,29,0,12
0,No Deposit,6,97,FRA,0,0,Offline TA/TO,90.95,91-180,45.475,0,0.0,0,4,Transient,29,0,12
0,No Deposit,240,60,FIN,0,2,Online TA,107.0,31-90,35.6667,0,0.0,2,4,Transient,29,0,12
0,No Deposit,250,100,CN,0,1,Direct,130.05,91-180,32.5125,1,0.0,0,4,Transient,29,0,12
0,No Deposit,156,50,ESP,0,0,Offline TA/TO,123.0,31-90,61.5,0,0.0,0,5,Contract,29,0,12
1,No Deposit,241,47,PRT,1,0,Online TA,103.8,31-90,51.9,0,0.0,0,5,Transient,29,0,12
0,No Deposit,240,8,IRL,0,1,Online TA,196.0,8-30,49.0,0,0.0,0,5,Transient,29,0,12
0,No Deposit,240,34,ESP,0,0,Online TA,149.4,31-90,74.7,1,0.0,0,5,Transient,29,0,12
0,No Deposit,240,47,ESP,0,0,Online TA,175.71,31-90,87.855,0,0.0,0,7,Transient,29,0,13
0,No Deposit,134,115,PRT,1,2,Offline TA/TO,119.7,91-180,39.9,0,0.0,1,7,Transient-Party,29,0,13
1,No Deposit,240,79,PRT,1,1,Online TA,100.86,31-90,50.43,0,0.0,0,7,Transient,29,0,13
0,No Deposit,240,91,GBR,0,0,Online TA,100.86,91-180,50.43,0,0.0,0,7,Transient,29,0,13
0,No Deposit,240,98,ESP,0,3,Online TA,82.0,91-180,41.0,0,0.0,0,2,Transient-Party,29,0,13
0,No Deposit,240,109,ESP,0,1,Online TA,73.8,91-180,36.9,0,0.0,0,2,Transient,29,0,13
0,No Deposit,240,0,AUS,0,0,Online TA,117.9,0-7,58.95,1,0.0,0,2,Transient,29,0,13
0,No Deposit,240,98,ESP,0,3,Online TA,82.0,91-180,41.0,0,0.0,0,2,Transient-Party,29,0,13
0,No Deposit,NoAgent,0,PRT,1,0,Direct,150.0,0-7,37.5,0,0.0,0,2,Transient,29,0,13
0,No Deposit,240,9,ESP,0,2,Online TA,161.0,8-30,80.5,1,0.0,0,2,Transient,29,0,13
0,No Deposit,147,62,ESP,0,2,Online TA,64.0,31-90,32.0,0,0.0,0,2,Transient,29,0,13
1,No Deposit,240,45,PRT,1,0,Online TA,123.0,31-90,61.5,0,0.0,0,2,Transient,29,0,13
0,No Deposit,240,42,USA,0,0,Online TA,110.0,31-90,55.0,1,0.0,0,3,Transient,29,0,13
0,No Deposit,240,54,PRT,1,1,Online TA,88.2,31-90,44.1,1,0.0,0,3,Transient,29,0,13
0,No Deposit,240,51,ESP,0,0,Online TA,130.0,31-90,65.0,1,0.0,0,3,Transient,29,0,13
0,No Deposit,240,54,PRT,1,1,Online TA,88.2,31-90,44.1,0,0.0,0,3,Transient,29,0,13
0,No Deposit,250,58,ESP,0,1,Direct,165.0,31-90,82.5,1,0.0,2,3,Transient,29,0,13
0,No Deposit,167,0,PRT,1,0,Corporate,114.0,0-7,114.0,0,0.0,0,4,Transient,29,0,13
1,No Deposit,15,60,PRT,1,0,Offline TA/TO,79.5,31-90,39.75,0,0.0,0,5,Transient,29,0,13
1,No Deposit,240,321,PRT,1,1,Direct,132.8,181-365,66.4,0,0.0,0,5,Transient,29,0,13
0,No Deposit,250,40,ESP,0,2,Direct,120.0,31-90,60.0,0,0.0,0,5,Transient,29,0,13
1,No Deposit,156,51,PRT,1,0,Offline TA/TO,79.5,31-90,39.75,0,0.0,0,5,Contract,29,0,13
0,No Deposit,NoAgent,38,PRT,1,0,Direct,120.0,31-90,60.0,0,0.0,0,5,Transient,29,0,13
1,No Deposit,240,75,PRT,1,1,Online TA,144.2,31-90,72.1,0,0.0,0,5,Transient,29,0,13
0,No Deposit,240,101,PRT,1,0,Online TA,107.2,91-180,53.6,0,0.0,0,5,Transient,29,0,13
1,No Deposit,240,42,PRT,1,0,Online TA,120.0,31-90,60.0,0,0.0,0,5,Transient,29,0,13
0,No Deposit,250,40,ESP,0,2,Direct,120.0,31-90,60.0,0,0.0,0,5,Transient,29,0,13
0,No Deposit,NoAgent,109,PRT,1,1,Direct,163.8,91-180,54.6,0,0.0,0,5,Transient,29,0,13
1,No Deposit,240,81,PRT,1,2,Online TA,98.5,31-90,49.25,0,0.0,0,6,Transient,29,0,13
1,No Deposit,240,98,PRT,1,0,Online TA,130.5,91-180,65.25,0,0.0,0,6,Transient,29,0,13
0,No Deposit,300,32,PRT,1,0,Offline TA/TO,153.0,31-90,153.0,0,0.0,2,6,Transient,29,0,13
0,No Deposit,240,72,FRA,0,2,Online TA,98.5,31-90,49.25,0,0.0,0,6,Transient,29,0,13
0,No Deposit,134,115,PRT,1,2,Offline TA/TO,119.7,91-180,59.85,0,0.0,0,7,Transient-Party,29,0,13
0,No Deposit,250,118,PRT,1,1,Direct,184.6,91-180,92.3,0,0.0,0,7,Transient,29,0,13
0,No Deposit,250,81,ESP,0,2,Direct,181.22,31-90,60.4067,0,0.0,0,7,Transient,29,0,13
1,No Deposit,240,95,PRT,1,1,Online TA,100.86,91-180,50.43,0,0.0,0,7,Transient,29,0,13
0,No Deposit,240,16,ROU,0,3,Online TA,100.2,8-30,50.1,1,0.0,0,1,Transient,29,0,13
0,No Deposit,240,56,ESP,0,0,Online TA,134.25,31-90,67.125,1,0.0,1,4,Transient,29,0,13
0,No Deposit,8,88,FIN,0,0,Offline TA/TO,96.3,31-90,48.15,0,0.0,0,8,Contract,29,0,13
0,No Deposit,147,41,GBR,0,2,Online TA,83.09,31-90,41.545,0,0.0,0,9,Transient,29,0,13
1,No Deposit,171,40,PRT,1,0,Offline TA/TO,105.5,31-90,52.75,0,0.0,0,1,Transient,29,0,14
0,No Deposit,NoAgent,1,PRT,1,0,Corporate,134.0,0-7,134.0,0,0.0,0,1,Transient,29,0,14
0,No Deposit,240,1,PRT,1,1,Online TA,8.0,0-7,4.0,0,0.0,2,1,Transient,29,0,14
0,No Deposit,240,1,PRT,1,1,Online TA,146.0,0-7,73.0,1,0.0,1,2,Transient,29,0,14
1,No Deposit,240,76,PRT,1,2,Online TA,126.0,31-90,63.0,0,0.0,0,4,Transient,29,0,14
0,No Deposit,240,0,ESP,0,1,Online TA,111.15,0-7,55.575,0,0.0,0,4,Transient,29,0,14
0,No Deposit,240,49,POL,0,2,Online TA,136.2,31-90,68.1,0,0.0,1,5,Transient,29,0,14
0,No Deposit,250,76,PRT,1,0,Direct,101.8,31-90,50.9,0,0.0,0,5,Transient,29,0,14
0,No Deposit,NoAgent,73,PRT,1,1,Direct,127.0,31-90,63.5,0,0.0,0,6,Transient-Party,29,0,14
0,No Deposit,NoAgent,73,PRT,1,2,Direct,161.5,31-90,53.8333,0,0.0,0,6,Transient-Party,29,0,14
0,No Deposit,240,317,PRT,1,2,Direct,230.67,181-365,57.6675,1,0.0,1,6,Transient,29,0,14
1,No Deposit,240,112,PRT,1,1,Online TA,65.7,91-180,65.7,0,0.0,0,7,Transient,29,0,14
0,No Deposit,240,6,ESP,0,2,Online TA,180.0,0-7,90.0,1,0.0,0,7,Transient,29,0,14
0,No Deposit,240,8,ESP,0,1,Online TA,168.57,8-30,84.285,0,0.0,1,7,Transient,29,0,14
1,No Deposit,242,96,PRT,1,1,Offline TA/TO,107.67,91-180,53.835,0,0.0,0,9,Transient,29,0,14
1,No Deposit,240,96,PRT,1,1,Online TA,96.9,91-180,48.45,0,0.0,0,9,Transient,29,0,14
0,No Deposit,NoAgent,99,IRL,0,1,Direct,107.0,91-180,53.5,0,0.0,0,9,Transient,29,0,14
0,No Deposit,147,66,IRL,0,0,Online TA,73.41,31-90,36.705,0,0.0,0,11,Transient,29,0,14
0,No Deposit,241,38,SWE,0,2,Online TA,109.9,31-90,54.95,0,0.0,0,14,Transient,29,0,14
0,No Deposit,241,38,SWE,0,2,Online TA,109.9,31-90,54.95,0,0.0,1,14,Transient,29,0,14
0,No Deposit,NoAgent,113,PRT,1,3,Direct,187.5,91-180,62.5,1,0.0,1,15,Transient,29,0,14
0,No Deposit,NoAgent,0,PRT,1,0,Corporate,134.0,0-7,134.0,0,0.0,0,1,Transient,29,0,14
1,No Deposit,171,62,PRT,1,0,Offline TA/TO,91.5,31-90,45.75,0,0.0,0,3,Transient,29,0,15
1,No Deposit,240,39,PRT,1,0,Online TA,132.44,31-90,66.22,0,0.0,0,3,Transient,29,0,15
0,No Deposit,241,37,POL,0,0,Online TA,106.9,31-90,53.45,0,0.0,0,6,Transient,29,0,15
1,No Deposit,240,58,PRT,1,0,Online TA,131.86,31-90,65.93,0,0.0,0,7,Transient,29,0,15
0,No Deposit,240,37,GBR,0,0,Online TA,216.13,31-90,54.0325,1,0.0,0,8,Transient,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient,29,0,15
0,No Deposit,240,83,GBR,0,1,Online TA,190.33,31-90,47.5825,0,0.0,0,9,Transient,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,94.0,31-90,94.0,0,0.0,1,2,Transient-Party,29,0,15
1,No Deposit,305,57,PRT,1,0,Groups,0.0,31-90,0.0,0,0.0,0,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,98.75,31-90,49.375,0,0.0,0,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,148.23,31-90,49.41,0,0.0,1,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,94.0,31-90,94.0,0,0.0,1,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,148.23,31-90,49.41,0,0.0,1,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,0.0,31-90,0.0,0,0.0,1,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,107.0,31-90,53.5,0,0.0,0,2,Transient-Party,29,0,15
0,No Deposit,305,57,PRT,1,0,Groups,98.75,31-90,49.375,0,0.0,0,2,Transient-Party,29,0,15
1,No Deposit,240,66,PRT,1,1,Online TA,195.0,31-90,48.75,0,0.0,0,2,Transient,29,0,16
0,No Deposit,240,13,DNK,0,1,Online TA,120.6,8-30,60.3,0,0.0,0,2,Transient,29,0,16
0,No Deposit,241,50,FIN,0,0,Online TA,123.2,31-90,61.6,0,0.0,0,1,Transient,29,0,16
1,No Deposit,146,48,PRT,1,0,Direct,112.0,31-90,112.0,0,0.0,0,1,Transient,29,0,16
1,No Deposit,241,0,PRT,1,0,Online TA,123.2,0-7,61.6,0,0.0,0,1,Transient,29,0,16
0,No Deposit,242,7,USA,0,1,Online TA,169.0,0-7,42.25,1,0.0,1,1,Transient,29,0,16
0,No Deposit,NoAgent,0,PRT,1,0,Direct,198.0,0-7,49.5,1,0.0,1,2,Transient,29,0,16
1,No Deposit,240,66,PRT,1,1,Online TA,103.5,31-90,51.75,0,0.0,0,2,Transient,29,0,16
0,No Deposit,240,13,PRT,1,1,Online TA,135.6,8-30,45.2,0,0.0,0,2,Transient,29,0,16
0,No Deposit,240,66,DNK,0,1,Online TA,103.5,31-90,51.75,0,0.0,0,2,Transient,29,0,16
0,No Deposit,250,10,ESP,0,0,Direct,184.0,8-30,92.0,1,0.0,0,3,Transient,29,0,16
1,No Deposit,250,10,PRT,1,0,Direct,134.0,8-30,67.0,0,0.0,0,3,Transient,29,0,16
1,No Deposit,240,58,PRT,1,0,Online TA,147.0,31-90,73.5,0,0.0,0,3,Transient,29,0,16
1,No Deposit,240,17,PRT,1,0,Online TA,151.33,8-30,75.665,0,0.0,0,3,Transient,29,0,16
0,No Deposit,240,19,ESP,0,1,Online TA,121.33,8-30,60.665,0,0.0,0,3,Transient,29,0,16
0,No Deposit,250,10,IRL,0,1,Direct,150.2,8-30,75.1,0,0.0,0,5,Transient-Party,29,0,16
1,No Deposit,NoAgent,12,PRT,1,0,Direct,139.0,8-30,69.5,0,0.0,0,5,Transient,29,0,16
0,No Deposit,250,10,IRL,0,1,Direct,150.2,8-30,150.2,0,0.0,1,5,Transient-Party,29,0,16
0,No Deposit,147,63,PRT,1,1,Online TA,75.44,31-90,37.72,0,0.0,0,4,Transient,29,0,16
1,No Deposit,240,35,PRT,1,0,Online TA,135.0,31-90,67.5,0,0.0,0,4,Transient,29,0,16
0,No Deposit,240,113,PRT,1,1,Online TA,166.0,91-180,83.0,0,0.0,0,6,Transient,29,0,16
1,No Deposit,240,35,PRT,1,0,Online TA,135.0,31-90,67.5,0,0.0,0,6,Transient,29,0,16
0,No Deposit,243,68,GBR,0,0,Offline TA/TO,130.0,31-90,65.0,0,0.0,0,7,Contract,29,0,16
0,No Deposit,67,113,PRT,1,0,Offline TA/TO,96.3,91-180,48.15,0,0.0,1,8,Transient,29,0,16
0,No Deposit,NoAgent,21,PRT,1,0,Direct,160.0,8-30,160.0,0,0.0,1,14,Transient,29,0,16
0,No Deposit,240,6,PRT,1,1,Online TA,0.0,0-7,0.0,0,0.0,0,0,Transient,29,0,17
0,No Deposit,NoAgent,7,PRT,1,1,Direct,127.25,0-7,63.625,0,0.0,0,2,Transient,29,0,17
0,No Deposit,240,17,PRT,1,2,Online TA,164.0,8-30,82.0,0,0.0,0,2,Transient,29,0,17
0,No Deposit,240,1,PRT,1,0,Online TA,144.5,0-7,72.25,0,0.0,0,2,Transient,29,0,17
0,No Deposit,196,2,PRT,1,0,Offline TA/TO,112.0,0-7,56.0,0,0.0,0,2,Transient,29,0,17
1,No Deposit,240,15,PRT,1,1,Online TA,134.0,8-30,67.0,0,0.0,0,2,Transient,29,0,17
1,No Deposit,NoAgent,7,PRT,1,1,Direct,127.25,0-7,63.625,0,0.0,0,2,Transient,29,0,17
0,No Deposit,240,11,ESP,0,0,Online TA,155.5,8-30,77.75,1,0.0,0,2,Transient,29,0,17
1,No Deposit,241,6,PRT,1,1,Online TA,110.5,0-7,55.25,0,0.0,0,2,Transient,29,0,17
0,No Deposit,NoAgent,1,PRT,1,0,Direct,144.5,0-7,72.25,0,0.0,0,2,Transient,29,0,17
0,No Deposit,250,1,ESP,0,0,Direct,144.5,0-7,72.25,0,0.0,0,2,Transient,29,0,17
0,No Deposit,196,48,PRT,1,0,Offline TA/TO,123.0,31-90,61.5,0,0.0,0,2,Transient,29,0,17
0,No Deposit,240,15,PRT,1,1,Online TA,120.6,8-30,60.3,0,0.0,0,2,Transient,29,0,17
1,No Deposit,5,3,PRT,1,0,Offline TA/TO,107.6,0-7,107.6,0,0.0,0,2,Transient,29,0,17
